,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
36,1532653076881870,"#大年初一 ㊗ 大吉大利 好鼠運
就讓長榮航空獨家-The Egos樂隊✨✨
給大家拜個年🎉🎉

響應年節的熱鬧氣氛，
樂團成員們在一個愉悅的傍晚時分，
為我們帶來精彩的Live演唱會🎤🥁🎸

快點👉進來看更多《迎春納福，鼠來寶，年年好員工音樂會》的花絮
個個都是才華洋溢的俊男美女📸📸… More
用最美的笑容與心情，一同歡樂迎新年💞💞

#長榮航空 #EVAAIR #新年快樂 #CNY #TheEgos","#大年初一 ㊗ 大吉大利 好鼠運
就讓長榮航空獨家-The Egos樂隊✨✨
給大家拜個年🎉🎉

響應年節的熱鬧氣氛，
樂團成員們在一個愉悅的傍晚時分，
為我們帶來精彩的Live演唱會🎤🥁🎸

快點👉進來看更多《迎春納福，鼠來寶，年年好員工音樂會》的花絮
個個都是才華洋溢的俊男美女📸📸… More
用最美的笑容與心情，一同歡樂迎新年💞💞

#長榮航空 #EVAAIR #新年快樂 #CNY #TheEgos",,2020-01-25 12:00:07,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/83825751_1532673970213114_6972315639058792448_o.jpg?_nc_cat=102&_nc_sid=8024bb&_nc_ohc=5DxMSgpoRVEAX8fFgpt&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=2439cdbf8a190ce0233179c8862821ef&oe=5E944ABA,1362,10,0,https://m.facebook.com/story.php?story_fbid=1532653076881870&id=143039229176602,
37,1533575670122944,"#除夕 #除舊布新
你今天跨（ㄕㄡˇ ）年（ㄙㄨㄟˋ）了嗎？

除夕的Yes&No
⭕祭祖、年夜飯圍爐、壓歲錢、守歲
❌不可打破碗盤，防止破財；真的不小心打破，記得默念「歲歲平安」。一定要將菜餚剩下，象徵「年年有餘」。

以下開放留言分享年夜飯😋😋

#2020EVAAIR #新年快樂 #長榮航空 #EVAAIR #子母機","#除夕 #除舊布新
你今天跨（ㄕㄡˇ ）年（ㄙㄨㄟˋ）了嗎？

除夕的Yes&No
⭕祭祖、年夜飯圍爐、壓歲錢、守歲
❌不可打破碗盤，防止破財；真的不小心打破，記得默念「歲歲平安」。一定要將菜餚剩下，象徵「年年有餘」。

以下開放留言分享年夜飯😋😋

#2020EVAAIR #新年快樂 #長榮航空 #EVAAIR #子母機",,2020-01-24 18:00:18,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82837729_1533575640122947_3127650435406495744_o.jpg?_nc_cat=102&_nc_sid=8024bb&_nc_ohc=vZ0p2n9cGMIAX8pxAvN&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=cca04f31e8233970bb80aa5675018cb7&oe=5E955535,581,20,0,https://m.facebook.com/story.php?story_fbid=1533575670122944&id=143039229176602,
38,1532886766858501,"#我的長榮航空年夜飯 #除夕夜上菜啦😍😍
⏰上菜時間：除夕當天晚上6點
‼航班限定：台北出發之長程航線
😋😋高清版請見留言處😋😋

🔶皇璽桂冠艙
前菜｜五味鮮鮑、柚子鮮蝦及烏魚子
主菜｜淮揚菜獅子頭與肥美智利海鱸魚搭配蟹肉蛋炒飯
湯品｜一品精饌佛跳牆
甜點｜椰奶大棗燉雪蛤… More

🔶豪華經濟艙及經濟艙
主菜｜叉燒烤雞佐臘腸蛋炒飯
甜點｜豪華經濟艙─南棗核桃糕；經濟艙─鳳梨酥

小潔口水連連，祝每位旅客好運連連🙌🙌

這邊看更多🔎http://bit.ly/3aEhbRo
#長榮航空 #EVAAIR #年夜飯 #年菜 #除夕 #還有限定紅包袋","#我的長榮航空年夜飯 #除夕夜上菜啦😍😍
⏰上菜時間：除夕當天晚上6點
‼航班限定：台北出發之長程航線
😋😋高清版請見留言處😋😋

🔶皇璽桂冠艙
前菜｜五味鮮鮑、柚子鮮蝦及烏魚子
主菜｜淮揚菜獅子頭與肥美智利海鱸魚搭配蟹肉蛋炒飯
湯品｜一品精饌佛跳牆
甜點｜椰奶大棗燉雪蛤… More

🔶豪華經濟艙及經濟艙
主菜｜叉燒烤雞佐臘腸蛋炒飯
甜點｜豪華經濟艙─南棗核桃糕；經濟艙─鳳梨酥

小潔口水連連，祝每位旅客好運連連🙌🙌

這邊看更多🔎http://bit.ly/3aEhbRo
#長榮航空 #EVAAIR #年夜飯 #年菜 #除夕 #還有限定紅包袋",,2020-01-24 12:00:39,,502,17,0,https://m.facebook.com/story.php?story_fbid=1532886766858501&id=143039229176602,https://bit.ly/3aEhbRo
39,1531877970292714,"#小年夜你貼春聯了嗎 #倒數年假的潔

過新年，家家戶戶貼春聯🧧🧧
當然也不能忘記艙門口囉~~
趕快登機✈準備出發下一趟旅程😻😻

#新年限定 #春聯 #長榮航空獨家 #最可愛的春聯 #EVAAIR #長榮航空","#小年夜你貼春聯了嗎 #倒數年假的潔

過新年，家家戶戶貼春聯🧧🧧
當然也不能忘記艙門口囉~~
趕快登機✈準備出發下一趟旅程😻😻

#新年限定 #春聯 #長榮航空獨家 #最可愛的春聯 #EVAAIR #長榮航空",,2020-01-23 12:00:23,,770,18,0,https://m.facebook.com/story.php?story_fbid=1531877970292714&id=143039229176602,
40,1532669666880211,"#春節不打烊 #新年優惠碼大放送
長榮航空春節 #官網購票 不打烊
即日起至2020年1月30日止，
使用新年優惠碼「2020CNY」購票，
立享票價折扣～年假FUN到底！

【優惠訊息】‼限台灣地區出發之來回行程‼
📝優惠碼：2020CNY
⏰購票區間：即日起~2020年1月30日
✈出發區間：即日起~2020年6月30日(美加地區自2020年1月26起)… More
🔎適用航線：長榮/立榮航空國際線實際營運之航點
👨‍✈適用艙等：全艙等
🛒折扣優惠//減價TWD200至500元💞
🎉TWD 500 美加歐澳、東北亞(沖繩除外)、東南亞、中國大陸地區
🎉TWD 300 沖繩
🎉TWD 200 港澳地區

買越多省越多 👉 http://bit.ly/2RaoXdY
活動注意事項，參見留言處💬

#機票買起來 #全家人折好幾千塊錢 #我要出去玩 #長榮航空 #EVAAIR","#春節不打烊 #新年優惠碼大放送
長榮航空春節 #官網購票 不打烊
即日起至2020年1月30日止，
使用新年優惠碼「2020CNY」購票，
立享票價折扣～年假FUN到底！

【優惠訊息】‼限台灣地區出發之來回行程‼
📝優惠碼：2020CNY
⏰購票區間：即日起~2020年1月30日
✈出發區間：即日起~2020年6月30日(美加地區自2020年1月26起)… More
🔎適用航線：長榮/立榮航空國際線實際營運之航點
👨‍✈適用艙等：全艙等
🛒折扣優惠//減價TWD200至500元💞
🎉TWD 500 美加歐澳、東北亞(沖繩除外)、東南亞、中國大陸地區
🎉TWD 300 沖繩
🎉TWD 200 港澳地區

買越多省越多 👉 http://bit.ly/2RaoXdY
活動注意事項，參見留言處💬

#機票買起來 #全家人折好幾千塊錢 #我要出去玩 #長榮航空 #EVAAIR",,2020-01-22 12:00:46,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82968346_1532789576868220_3148895602805309440_o.jpg?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=V53SHsgTZEYAX8MmdAw&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=3da89521277d107a8700f546df124250&oe=5E959AA3,496,66,0,https://m.facebook.com/story.php?story_fbid=1532669666880211&id=143039229176602,https://bit.ly/2RaoXdY
41,1532824750198036,"#春節報到溫馨提醒 #提早出門避免久候

提醒您💕
春節期間(1/21-2/03)為桃園機場輸運高峰，
建議於 #起飛前三小時 抵達機場辦理報到手續，
航班將於起飛前一小時關櫃停止報到作業。

✅請多利用網路、手機APP報到及自助託運行李櫃台(SSBD)，並請於關櫃前完成行李託運。

更多說明看這邊👉　http://bit.ly/2NLXDR3
#春節一刻值千金 #旅遊時間最寶貴 #長榮航空 #EVAAIR","#春節報到溫馨提醒 #提早出門避免久候

提醒您💕
春節期間(1/21-2/03)為桃園機場輸運高峰，
建議於 #起飛前三小時 抵達機場辦理報到手續，
航班將於起飛前一小時關櫃停止報到作業。

✅請多利用網路、手機APP報到及自助託運行李櫃台(SSBD)，並請於關櫃前完成行李託運。

更多說明看這邊👉　http://bit.ly/2NLXDR3
#春節一刻值千金 #旅遊時間最寶貴 #長榮航空 #EVAAIR",,2020-01-22 07:00:19,,430,49,0,https://m.facebook.com/story.php?story_fbid=1532824750198036&id=143039229176602,https://bit.ly/2NLXDR3
42,1533050320175479,"#長榮航空賀新春
很久很久以前，在遙遠又神祕的東方世界
人們為了準確計算時間⌛，招集許多動物賽跑競賽
優先抵達的12順位，可以光榮的為年份命名🏆
這也是傳說中12生肖的由來！
快一起看看這場攸關榮譽的比賽，
究竟是誰拔得頭籌吧！🎊🎊
👀留言處投票大調查❓
按讚留言解答小潔好奇心～
你是A還是B😳😳

#EVAAIR #HappyLunarNewYear #CNY #長榮航空 #新年快樂","#長榮航空賀新春
很久很久以前，在遙遠又神祕的東方世界
人們為了準確計算時間⌛，招集許多動物賽跑競賽
優先抵達的12順位，可以光榮的為年份命名🏆
這也是傳說中12生肖的由來！
快一起看看這場攸關榮譽的比賽，
究竟是誰拔得頭籌吧！🎊🎊
👀留言處投票大調查❓
按讚留言解答小潔好奇心～
你是A還是B😳😳

#EVAAIR #HappyLunarNewYear #CNY #長榮航空 #新年快樂",,2020-01-21 20:00:00,,493,81,0,https://m.facebook.com/story.php?story_fbid=1533050320175479&id=143039229176602,
43,1513726118774566,"#出發前你該知道的事 #BeforeDeparture

馬上迎接新年
小潔祝大家；「蘋蘋安安🍎🍏」

青森的名產就是聞名遐邇的 #富士蘋果
富士蘋果跟富士山是沒關係der!!

❓❓已經去過青森了嗎❓❓
2019年才開航""熊青ㄟ""航線呦～… More

#小潔筆記景點 #青森旅遊 #BR122 #長榮航空 #EVAAIR","#出發前你該知道的事 #BeforeDeparture

馬上迎接新年
小潔祝大家；「蘋蘋安安🍎🍏」

青森的名產就是聞名遐邇的 #富士蘋果
富士蘋果跟富士山是沒關係der!!

❓❓已經去過青森了嗎❓❓
2019年才開航""熊青ㄟ""航線呦～… More

#小潔筆記景點 #青森旅遊 #BR122 #長榮航空 #EVAAIR",,2020-01-20 12:03:37,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81288155_1514097052070806_5418739269885755392_o.jpg?_nc_cat=102&_nc_sid=8024bb&_nc_ohc=9U0zRcRAXysAX8pUrxA&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=c63c3f27cafd7845cd97bbbfbb6519a4&oe=5E936917,734,18,0,https://m.facebook.com/story.php?story_fbid=1513726118774566&id=143039229176602,
44,1531782150302296,,,,2020-01-20 09:17:00,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82667599_1531781933635651_4921157288485453824_n.jpg?_nc_cat=110&_nc_sid=dd9801&_nc_ohc=9cbp9Nc5UnYAX8OfBMO&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=f21ad002774f90f7ff81c49a34453c9d&oe=5E935657,40,1,0,,
45,1513669332113578,"#出發前你該知道的事 #BeforeDeparture

倫敦三紅❓
❣電話、郵筒、雙層巴士❣

讓人感受倫敦鮮活的魅力，
小潔調查了一下這些「神秘紅」

電話是因為紅色的時髦好找，完全跳脫舊時古板電話亭
雙層巴士則是AEC Routemaster為倫敦的獨家設計… More
郵筒則是皇室風采，上面特別標註ER與羅馬數字II(女王駕到👑👑

以下開放倫敦粉絲報到👩‍❤‍💋‍👨👩‍❤‍💋‍👨

#小潔最愛的城市 #倫敦旅行 #BR67 #長榮航空 #EVAAIR","#出發前你該知道的事 #BeforeDeparture

倫敦三紅❓
❣電話、郵筒、雙層巴士❣

讓人感受倫敦鮮活的魅力，
小潔調查了一下這些「神秘紅」

電話是因為紅色的時髦好找，完全跳脫舊時古板電話亭
雙層巴士則是AEC Routemaster為倫敦的獨家設計… More
郵筒則是皇室風采，上面特別標註ER與羅馬數字II(女王駕到👑👑

以下開放倫敦粉絲報到👩‍❤‍💋‍👨👩‍❤‍💋‍👨

#小潔最愛的城市 #倫敦旅行 #BR67 #長榮航空 #EVAAIR",,2020-01-17 12:00:54,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81114902_1513669208780257_898465578744807424_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=xjGIN-ziX44AX9fAw6W&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=469becd790b0dbba7e05c316b64d928c&oe=5E94BF5A,545,19,0,https://m.facebook.com/story.php?story_fbid=1513669332113578&id=143039229176602,
46,1520196314794213,"#2020風生水起好鼠運 #文末贈獎
馬上就要過年囉～今年出國要去哪裡才是大吉大利🍊呢？
點擊連結立刻進行 #生肖旅遊運大解析
👉 https://lihi1.cc/7qkeN
快跟著小潔一起查🔍《2020年生肖旅遊運》
第一次玩的人記得點選【開始使用】呦～

🎁 #新年任務 贈 #長榮獨家😽😽飛機模型✈
⬇⬇任務詳情請查閱留言處⬇⬇
… More
🎊預祝大家2020飛黃騰達，去哪裡都好運旺旺來呦～🎊

#長榮航空賀新春 #農曆新年快樂 #旅遊運勢 #HappyLunarNewYear","#2020風生水起好鼠運 #文末贈獎
馬上就要過年囉～今年出國要去哪裡才是大吉大利🍊呢？
點擊連結立刻進行 #生肖旅遊運大解析
👉 https://lihi1.cc/7qkeN
快跟著小潔一起查🔍《2020年生肖旅遊運》
第一次玩的人記得點選【開始使用】呦～

🎁 #新年任務 贈 #長榮獨家😽😽飛機模型✈
⬇⬇任務詳情請查閱留言處⬇⬇
… More
🎊預祝大家2020飛黃騰達，去哪裡都好運旺旺來呦～🎊

#長榮航空賀新春 #農曆新年快樂 #旅遊運勢 #HappyLunarNewYear",,2020-01-16 12:00:01,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/81520843_1520196284794216_3797809013123448832_o.png?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=pItwn98n4bUAX9wTrP9&_nc_ht=scontent-tpe1-1.xx&oh=089974d0441c79c31d9d188672061dbd&oe=5E92BA67,1252,600,0,https://m.facebook.com/story.php?story_fbid=1520196314794213&id=143039229176602,https://lihi1.cc/7qkeN
47,1517967321683779,"#機上放大鏡 #Behindthescene
1月份的enVoyage真的太時髦了
完全是精品雜誌~小潔忍不住想收藏😍😍

其實每一期都是絞盡腦汁的設計聯名~
這次和藝術家 Constantin Prozorov 合作的封面
出版前設計了4款，都美得難以抉擇！

最後由設計最豐富的第一款擄獲眾編輯的心💞💞
小潔也越看越喜歡呢💋… More

#enVoyage #長榮航空 #機上雜誌 #EVAAIR","#機上放大鏡 #Behindthescene
1月份的enVoyage真的太時髦了
完全是精品雜誌~小潔忍不住想收藏😍😍

其實每一期都是絞盡腦汁的設計聯名~
這次和藝術家 Constantin Prozorov 合作的封面
出版前設計了4款，都美得難以抉擇！

最後由設計最豐富的第一款擄獲眾編輯的心💞💞
小潔也越看越喜歡呢💋… More

#enVoyage #長榮航空 #機上雜誌 #EVAAIR",,2020-01-15 12:00:46,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81966095_1517961338351044_886539433816358912_o.jpg?_nc_cat=101&_nc_sid=8024bb&_nc_ohc=PUTi6-ntdRkAX9o_8Xu&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=d534e4c614fac37b0e833c3feebf8021&oe=5E965290,472,11,0,https://m.facebook.com/story.php?story_fbid=1517967321683779&id=143039229176602,
48,1512584322222079,"#出發前你該知道的事 #BeforeDeparture

大家知道 #2019年全球最佳旅遊城市 是哪裡嗎❓
咳殼～）94東方威尼斯─ 曼谷Bangkok✨✨
年年都搶第一，去年造訪曼谷的人次更是高達2200多萬人!

小潔想問：大家去曼谷都玩些甚麼呢💬
最近豪想去《柯基咖啡廳》，有人去過了嗎?🙋‍♂🙋‍♀

#年初就開始想放假的潔 #東方威尼斯 #話說東方威尼斯好像不只曼谷 #資料來源萬事達卡國際組織Mastercard #全球最佳旅遊城市報告","#出發前你該知道的事 #BeforeDeparture

大家知道 #2019年全球最佳旅遊城市 是哪裡嗎❓
咳殼～）94東方威尼斯─ 曼谷Bangkok✨✨
年年都搶第一，去年造訪曼谷的人次更是高達2200多萬人!

小潔想問：大家去曼谷都玩些甚麼呢💬
最近豪想去《柯基咖啡廳》，有人去過了嗎?🙋‍♂🙋‍♀

#年初就開始想放假的潔 #東方威尼斯 #話說東方威尼斯好像不只曼谷 #資料來源萬事達卡國際組織Mastercard #全球最佳旅遊城市報告",,2020-01-14 12:00:20,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/80834042_1512496638897514_7107446949552324608_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=hNnFz2blqhIAX94WWkE&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=4e0a9abc36f8a587cbbeb4f909eaae4e&oe=5E92EE50,428,8,0,https://m.facebook.com/story.php?story_fbid=1512584322222079&id=143039229176602,
49,1521099851370526,"#2月份出發限時促銷
還有未完成的旅行夢嗎？
現在機會來了！跟著長榮航空旅行去✈～

⏰1月13日至1月21日⏰
使用優惠碼「2020TWN」購票，
立享票價折扣～讓你/妳輕鬆飛世界🌎
這邊搶購 👉https://reurl.cc/xDV9yZ

優惠訊息🛒… More
♥優惠碼：2020TWN
♠購票區間：2020年1月13日00:00 ~2020年01月21日23:59
♦出發區間：2020年2月1日~2020年2月29日
♣適用航線：長榮/立榮航空國際線實際營運之航點
(限台灣地區出發之來回行程)
♥適用艙等：經濟艙(Q/S/W/V/A艙)
♠折扣優惠：
▪美加歐澳地區減價TWD1,000
▪東北亞(沖繩除外)、東南亞、中國大陸地區減價TWD500
▪港澳地區、沖繩減價TWD300

同場加映🎥長榮會員獨享哩程優惠✨
♦搭機累哩最高加贈2,500哩👉https://reurl.cc/NaM5x5
♦艙位升等最優3,750哩起👉https://reurl.cc/4gzk73
♦酬賓機票單程最低5,000哩起👉https://reurl.cc/nV3Qjd

#長榮航空 #EVAAIR #買票出國趁現在 #今年出國去哪裡","#2月份出發限時促銷
還有未完成的旅行夢嗎？
現在機會來了！跟著長榮航空旅行去✈～

⏰1月13日至1月21日⏰
使用優惠碼「2020TWN」購票，
立享票價折扣～讓你/妳輕鬆飛世界🌎
這邊搶購 👉https://reurl.cc/xDV9yZ

優惠訊息🛒… More
♥優惠碼：2020TWN
♠購票區間：2020年1月13日00:00 ~2020年01月21日23:59
♦出發區間：2020年2月1日~2020年2月29日
♣適用航線：長榮/立榮航空國際線實際營運之航點
(限台灣地區出發之來回行程)
♥適用艙等：經濟艙(Q/S/W/V/A艙)
♠折扣優惠：
▪美加歐澳地區減價TWD1,000
▪東北亞(沖繩除外)、東南亞、中國大陸地區減價TWD500
▪港澳地區、沖繩減價TWD300

同場加映🎥長榮會員獨享哩程優惠✨
♦搭機累哩最高加贈2,500哩👉https://reurl.cc/NaM5x5
♦艙位升等最優3,750哩起👉https://reurl.cc/4gzk73
♦酬賓機票單程最低5,000哩起👉https://reurl.cc/nV3Qjd

#長榮航空 #EVAAIR #買票出國趁現在 #今年出國去哪裡",,2020-01-13 17:00:28,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82296968_1521099591370552_6628804081710268416_o.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=EVKIywFmC6kAX_AVA3a&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=3912d4489f91542c705c3eebc65ba3ee&oe=5E93E17E,463,19,0,https://m.facebook.com/story.php?story_fbid=1521099851370526&id=143039229176602,https://reurl.cc/xDV9yZ
50,1517913685022476,"長榮海事博物館 要來造福爸爸媽媽囉~🎉🎉
✨最強寒假國小學童半日活動企劃✨#冬季飛行家 ✈

實地體驗本館航空特區🛩
在模擬機艙區享受搭機樂趣😁
在安全救生區學習飛安相關知識🆗
搭配鐵達尼號微積木DIY手作課程
手腦並用👋🧠，培養空間邏輯👀
讓小朋友度過一個充實難忘的寒假時光👦👧
名額有限，報名要快喔 👉https://tinyurl.com/s8qux3f

#詳細說明都在連結裡 #爸爸媽媽快點進去瞧瞧👀 #跟小朋友一起放寒假的好機會 #長榮海事博物館 #長榮航空 #EVAAIR","長榮海事博物館 要來造福爸爸媽媽囉~🎉🎉
✨最強寒假國小學童半日活動企劃✨#冬季飛行家 ✈

實地體驗本館航空特區🛩
在模擬機艙區享受搭機樂趣😁
在安全救生區學習飛安相關知識🆗
搭配鐵達尼號微積木DIY手作課程
手腦並用👋🧠，培養空間邏輯👀
讓小朋友度過一個充實難忘的寒假時光👦👧
名額有限，報名要快喔 👉https://tinyurl.com/s8qux3f

#詳細說明都在連結裡 #爸爸媽媽快點進去瞧瞧👀 #跟小朋友一起放寒假的好機會 #長榮海事博物館 #長榮航空 #EVAAIR",,2020-01-11 09:00:12,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81542639_1517913638355814_5063613433774080000_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=Z4ya5Q8zyP0AX99_Y_U&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=dba1d6d139ae18e7c5db27bf0e211e90&oe=5E940E35,769,27,0,https://m.facebook.com/story.php?story_fbid=1517913685022476&id=143039229176602,https://tinyurl.com/s8qux3f
51,1520353714778473,"Are you ready for our latest mission? 😎
長榮航空全新 #機上安全宣導影片，以《特務》主題為概念，邀請每位乘客化身完美特務，與我們一起圓滿、成功完成飛安任務✈

小潔覺得影片兼顧可看度與傳達安全須知的完整性，希望大家的每趟飛行，都是安全又愉快的全新體驗哦！

那冰雪聰明的你知道為什麼任務編號是1989嗎😏😏😏

#將陸續上映全航線 #粉絲搶先看 #小潔寵粉不遺餘力 #乘客都是007😂","Are you ready for our latest mission? 😎
長榮航空全新 #機上安全宣導影片，以《特務》主題為概念，邀請每位乘客化身完美特務，與我們一起圓滿、成功完成飛安任務✈

小潔覺得影片兼顧可看度與傳達安全須知的完整性，希望大家的每趟飛行，都是安全又愉快的全新體驗哦！

那冰雪聰明的你知道為什麼任務編號是1989嗎😏😏😏

#將陸續上映全航線 #粉絲搶先看 #小潔寵粉不遺餘力 #乘客都是007😂",,2020-01-10 12:00:42,,4011,197,0,https://m.facebook.com/story.php?story_fbid=1520353714778473&id=143039229176602,
52,1517984808348697,"新的一年🙌🙌
小潔給大家帶來(敲鼓~~~~~🥁🥁
更多 #會員專屬 好康資訊💝💝

1⃣搭機累哩最高加贈2,500哩👉https://reurl.cc/NaM5x5
2⃣艙位升等最優3,750哩起👉https://reurl.cc/4gzk73
3⃣酬賓機票單程最低5,000哩起👉https://reurl.cc/nV3Qjd

點圖，看更多👀
馬上加入🙌 https://reurl.cc/M7K1M3 … More

#無限萬哩遊 #長榮航空 #EVAAIR #來做哩程大富翁 #加入會員","新的一年🙌🙌
小潔給大家帶來(敲鼓~~~~~🥁🥁
更多 #會員專屬 好康資訊💝💝

1⃣搭機累哩最高加贈2,500哩👉https://reurl.cc/NaM5x5
2⃣艙位升等最優3,750哩起👉https://reurl.cc/4gzk73
3⃣酬賓機票單程最低5,000哩起👉https://reurl.cc/nV3Qjd

點圖，看更多👀
馬上加入🙌 https://reurl.cc/M7K1M3 … More

#無限萬哩遊 #長榮航空 #EVAAIR #來做哩程大富翁 #加入會員",,2020-01-09 17:00:29,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/81528001_1517984711682040_6514230426020610048_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=lyQW_V8dpOcAX8EG9jb&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=50c2a047d8774f4fa17992182a2ff7eb&oe=5E94584A,569,12,0,https://m.facebook.com/story.php?story_fbid=1517984808348697&id=143039229176602,https://reurl.cc/NaM5x5
53,1509011919245986,"#機上放大鏡 　又到了口水直流的單元😋😋

長榮航空邀請 #黃清標大師 為皇璽桂冠艙、桂冠艙旅客推出獨門私房菜，把『譚府宴』搬上機啦！


🔸前菜｜譚府寧式糖醋肉｜
👉重現南京糖醋肉冷食獨特口感

🔸湯品｜譚府清燉獅子頭｜
👉使用瑤柱絲及荸薺切末拌入肉餡，湯清而肉感鮮嫩… More

🔸主菜｜譚府八寶糯米雞｜
👉改良滬菜八寶鴨，將香菇、蝦米、火腿等八寶食材與雞肉隔水蒸煮入味

🔸甜點｜譚府桂花馬蹄糕｜
👉帶您一窺民初作工精細的美味時代
‼台北往洛杉磯/舊金山/紐約及北京正餐航線限定‼

#小潔感覺打完字很餓 #有年菜的感覺hen吉祥 #長榮航空 #EVAAIR","#機上放大鏡 　又到了口水直流的單元😋😋

長榮航空邀請 #黃清標大師 為皇璽桂冠艙、桂冠艙旅客推出獨門私房菜，把『譚府宴』搬上機啦！


🔸前菜｜譚府寧式糖醋肉｜
👉重現南京糖醋肉冷食獨特口感

🔸湯品｜譚府清燉獅子頭｜
👉使用瑤柱絲及荸薺切末拌入肉餡，湯清而肉感鮮嫩… More

🔸主菜｜譚府八寶糯米雞｜
👉改良滬菜八寶鴨，將香菇、蝦米、火腿等八寶食材與雞肉隔水蒸煮入味

🔸甜點｜譚府桂花馬蹄糕｜
👉帶您一窺民初作工精細的美味時代
‼台北往洛杉磯/舊金山/紐約及北京正餐航線限定‼

#小潔感覺打完字很餓 #有年菜的感覺hen吉祥 #長榮航空 #EVAAIR",,2020-01-09 12:00:20,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/80670826_1509005575913287_2150284340339146752_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=t0GcpNG79zMAX943Nhh&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=ca3cdd9d47ab1620af5aa0730d3bf372&oe=5E95B77A,859,23,0,https://m.facebook.com/story.php?story_fbid=1509011919245986&id=143039229176602,
